,post_id,owner_id,from_id,text,reply_owner_id,reply_post_id,num_comments,date
825,2541,10045,10045,"«Не то, что мните вы, природа: 
Не слепок, не бездушный лик - 
В ней есть душа, в ней есть свобода, 
В ней есть любовь, в ней есть язык...»
Фёдор Тютчев
•
Путешествуйте подальше и подольше. ✋🏻
•
#tretyakovstyle #tretyakovtravel #vsco #vscorussia #vscogood #photography #photographer #photooftheday #travel #explore #sun #world #nature #shadows #sunset #landscape #sand #stone #clouds #forest #camping #camping",,,0,1528221017
826,2540,10045,10045,"«Природа не может перечить человеку, если человек не перечит её законам...»
А.И. Герцен
•
Путешествуйте подальше и подольше. ✋🏻
•
#tretyakovstyle #tretyakovtravel #vsco #vscorussia #vscogood #photography #photographer #photooftheday #travel #explore #water #sun #world #nature #shadows #sunset #landscape #sand #clouds #forest #camping",,,0,1528130868
827,2538,10045,10045,,,,0,1523961741
828,2537,10045,10045,"Съёмка часов «TALANT» для ювелирной сети «585*ЗОЛОТОЙ».
•
Желающие заказать портретную/предметную (рекламную) съёмку - пишите в директ или VK.
•
Постоянно нахожусь в поиске моделей для творческих съёмок.
#tretyakovstyle #photographer #portrait #men #photooftheday #nikon #spb #moscow #beautiful #style #model #man #vsco #vscogood #vscocam #fashion #cool #bw #фото #фотограф #фотосессия #фотографмосква #фотографспб #фотопроект #реклама",,,0,1521213873
829,2536,10045,10045,"Съёмка часов «TALANT» для ювелирной сети «585*ЗОЛОТОЙ».
•
Желающие заказать портретную/предметную (рекламную) съёмку - пишите в директ или VK.
•
Постоянно нахожусь в поиске моделей для творческих съёмок.
#tretyakovstyle #photographer #portrait #men #photooftheday #nikon #spb #moscow #beautiful #style #model #man #vsco #vscogood #vscocam #fashion #cool #bw #фото #фотограф #фотосессия #фотографмосква #фотографспб #фотопроект #реклама",,,0,1521148189
830,2535,10045,10045,"Съёмка часов «TALANT» для ювелирной сети «585*ЗОЛОТОЙ». 
• 
Желающие заказать портретную/предметную (рекламную) съёмку - пишите в директ или VK. 
• 
Постоянно нахожусь в поиске моделей для творческих съёмок. 
#tretyakovstyle #photographer #portrait #men #photooftheday #nikon #spb #moscow #beautiful #style #model #man #vsco #vscogood #vscocam #fashion #cool #bw #фото #фотограф #фотосессия #фотографмосква #фотографспб #фотопроект #реклама",,,0,1520693619
831,2533,10045,10045,"Завершили работу над главной страницей сайта ""585*ЗОЛОТОЙ"". 😎

#gold #silver #pink #ring #fashion #beauty #beautiful #nikon_photography #nikontop #фотограф #фотодень #москва #спб #мск #photoshoot #photographer #photographers #photooftheday #nikon_owners #девушки #girl #girls #lady #dream #spb #model #модель #ищуфотографа #russia #event #стиль #предметнаясъемка",,,0,1517246287
832,2531,10045,10045,Команда борцов за стиль и красоту передаёт всем творческий привет!✋,,,0,1516725707
833,2530,10045,10045,"17 февраля 2018 г, фотодень ""MONOCHROME"". 
 
Дорогие девушки! Наша команда, совместно с визажистом-стилистом, устраивает для вас фотодень под названием ""MONOCHROME"", в результате которого каждая из вас сможет получить набор стильных фотографий в чёрно-белом цвете.
В последнее время, данная концепция съёмки набирает всё большую популярность и служит проявлением оригинальности и утончённого вкуса человека, изображённого на снимке. Именно поэтому, мы предлагаем использовать этот эксклюзивный шанс и получить ""живые"" снимки, которые будут отличным подарком как для себя, так и для близких вам людей. Запись происходит через личные сообщения, либо по телефону: 8(964)-336-42-69. 
 
. Стоимость участия - 8.000 руб. В неё входит: 
- 1 час фотосъемки;
- 1 час аренды фотостудии;
- макияж и причёска;
- 120 кадров в цветокоррекции;
- 10 кадров в авторской обработке.",,,0,1516601946
834,2529,10045,10045,"""Небольшое видео о том, как проходила наша выездная съёмка в Москве вместе с актрисой Полиной Максимовой. Динамика видеоряда и темп музыки в полной мере передают дух съёмки... а он, знаете ли, и без того был для нас в тот момент запредельно творческий! 😄""",,,0,1516338300
835,2527,10045,10045,"Бэк о том, как я не попал в бэк, потому что его снимал.",,,0,1516301012
836,2526,10045,10045,"Очередная наша съемка для Ювелирной студии Алексея Бакланова https://vk.com/club20252237 
http://baklanov.spb.ru/",,,0,1516290408
837,2524,10045,10045,"Боевые «трофеи», полученные нами с [id308488567|Елена Глушкина] в результате яркой и невероятно интересной съёмки Полины Максимовой в Москве. Результаты работы уже во всех магазинах «585*Золотой».

#glushkina_tretyakov #g_t #spb #photo #photography #photograph #photooftheday #model #beautiful #nikon #спб #фотограф #фотосессия #модель",,,0,1514303354
838,2522,10045,10045,"Очередные снимки, созданные нами с [id308488567|Elena Glushkina] предстанут миру уже совсем скоро! В этот раз, своей красотой лес озаряла наша коллега и модель - Аня Макарова.
Muah: [id2302510|Galya Zhelenkova] 

#tretyakovstyle #spb #photography #photographer #photooftheday #forest #snow #model #beautiful",,,1,1513706017
839,2521,10045,10045,"«Чтобы иметь все основания для творчества, нужно, чтобы сама жизнь ваша была содержательна.»

#tretyakovstyle #spb #portrait #model #photographer #photography #photooftheday #emotions #bw",,,0,1513628389
840,2520,10045,10045,"“New day, new beauty...”
#tretyakovstyle #spb #portrait #model #beautiful #photography #photographer #photooftheday",,,0,1513091422
841,2519,10045,10045,"Comin’ soon...Ogon’ 🔝
#tretyakovstyle #spb #portrait #beautiful #model #photographer #photography #cool
",,,0,1512755916
842,2517,10045,10045,"[id2302510|Galya Zhelenkova] тот человек, при знакомстве с которым понимаешь - работать придётся на высшем уровне. Чётко и красиво проходили все наши совместные съёмки. Это просто великолепно, когда без лишних слов происходит взаимопонимание из разряда ""подправить-подкрасить"". Её muah выглядят даже на ""сырых"" файла замечательно. Топовые личности, что тут говорить... топовые результаты!",,,1,1512580311
843,2515,10045,10045,"«Свет - всему голова».

#tretyakovstyle #spb #photography #photographer #flowers #red #dark #beautiful #color",,,0,1512454180
844,2514,10045,10045,"Картина: «Маэстро в камере маэстро, у которой в камере маэстро...»

#tretyakovstyle #spb #photographer #photography #portrait #beautiful #bw #work #backstage #cool",,,0,1512411640
845,2513,10045,10045,"“New level of jewelry photography”.🔝
#tretyakovstyle #spb #photography #photographer #jewelry #flowers #beautiful #photooftheday",,,0,1512396880
846,2512,10045,10045,"«Путешествуйте подальше и подольше...»

#tretyakostyle #travel #trip #vsco #vscocam #vscogood #vscorussia #photography #photographer #spb #photooftheday",,,0,1512289052
847,2511,10045,10045,"Иногда каждому из нас встречаются люди, которые так или иначе оказывают влияние на отдельные аспекты жизни. Одним из таких людей для меня стала [id308488567|Elena Glushkina] . То колличество информации, советов, идей и навыков, которые я получил за совсем небольшой период знакомства и совместной работы - феноменально! Она способна зарядить необходимым для удачной съёмки настроением, подбодрить острой шуткой и уже через несколько минут обдумывать новые идеи для покорения мира. В каждом задумчивом взгляде присутствует глубокая идея и огромное число её реализации. Сколько всего уже сделано и сколько ещё предстоит осуществить! Я очень рад, что мой путь в фотографии однажды пересёкся с ней. Каждый рабочий день - это новый поток информации и новый вызов своим способностям! #tretyakovstyle #spb #portrait #bw #photographer #photography #photooftheday",,,0,1511977318
848,2510,10045,10045,"Сняли новых картинок для магазина handmade-украшений elegant_jewerly_by_chernova. Красивому товару - красивая подача!

#tretyakovstyle #spb #jewellery #beautiful #shop #style #handmade #cool",,,0,1511816237
849,2509,10045,10045,🔝,,,0,1511535996
850,2508,10045,10045,#tretyakovstyle #spb #photooftheday #model #portrait #beautiful #photography #studio #fashion #cool,,,0,1511370589
851,2506,10045,10045,"MD: [id116163|Olga Alberti]
 MUAH: [id2302510|Galya Zhelenkova]",,,0,1511206991
852,2504,10045,10045,Новое кино в жанре новогодней ТВ рекламы для нашего «585 ЗОЛОТОЙ». Будет круто!😎 #tretyakovstyle #spb #work #backstage #film #cool,,,1,1510917078
853,2497,10045,10045,"Ставший уже своебразным ""le classic"" - отчётный автопортрет после очередной съёмки для родименького [club39513007|585 Золотой]. По традиции, фото на нас с [id308488567|Elena Glushkina], видео на [id10103777|Ksenia Bilas], а мэйк на [id2302510|Galya Zhelenkova] (которая в тот момент уже бежала домой 😄) и [id450913408|Lipa Eyler]. Всё, как обычно: с чувством, с толком, с расстановкой. Здорово у нас это получается, что уж тут говорить, одно удовольствие так работать!",,,2,1510587939
854,2494,10045,10045,"“Echo from Islas Canarias...”

#tretyakovstyle #spb #vsco #vscocam #vscogood #photooftheday #flatlay #travel",,,2,1510481311
855,2490,10045,10045,"Очередные наши огненные результаты с [id308488567|Elena Glushkina]. Неизменный спутник [id2302510|Galya Zhelenkova] как всегда помогает творить топовые вещи на просторах визажа, а вся работа концентрируется на модели [id116163|Olga Alberti]
«Кра-си-во!», - слышалось из каждого окна соседних домов😄 #spb #model #portrait #photooftheday

 (Специально для [club18655973|Студия одежды LOVELY SHOP] )",,,2,1509642369
856,2489,10045,10045,"Команда профессионалов, это как благородное вино... со временем становится только лучше! 🔝#tretyakovstyle #spb #backstage #leonastage #photography #portrait #bw #vsco #vscocam #vscogood #photooftheday  ",,,0,1509344914
857,2485,10045,10045,«На этом снимке делом заняты 2 человека. Помогите Дане их найти😄» #tretyakovstyle #spb #studiono8 #model #backstage #photooftheday #portrait,,,4,1508591156
858,2484,10045,10045,Обложка к моей новой книге: «Лена в Стране Фоточудес и Галя в Зазеркалье» #tretyakovstyle #spb #portrait #studiono8 #mirror #vsco #vscocam #vscogood #photooftheday  ,,,0,1508098843
859,2483,10045,10045,"“Again & again...” Очередной фотодень, проведённый в прекрасной компании,  прямо в центре города и обещающий топовые результаты. #tretyakovstyle #spb #vsco #vscocam #vscogood #photooftheday #streetstyle ",,,0,1508075822
860,2481,10045,10045,Красиво поработал - красиво отдохни!,,,1,1507573372
861,2480,10045,10045,[id116163|Ольга Альберти] на продуктивном перерыве между сценами...,,,0,1507562524
862,2479,10045,10045,[id25453|Alexey Deyz] трудится на общее благо...,,,0,1507371353
863,2473,10045,10045,"Снова собрались сегодня, чтобы дела глобальные воротить! [id308488567|Elena Glushkina], [id2302510|Galya Zhelenkova], [id79462175|Margarita Feschenko] [id1764107|Oxanchik Belya], [id1183459|Ella Bukhtoyarova], [id10103777|Ksenia Bilas]. Каждый вложился основательно... что из этого получится, узнаем скоро. 

P.S. Но мы же знаем, что там огонь получится😆",,,4,1507317898
864,2472,10045,10045,🚀,,,0,1507299265
865,2471,10045,10045,,,,0,1506853156
866,2469,10045,10045,[id12810690|Alexander Chuykov],,,0,1506355188
867,2467,10045,10045,,,,0,1505920124
868,2466,10045,10045,,,,0,1505140263
869,2464,10045,10045,#tretyakovstyle #spb #photo #photography #model #portrait,,,0,1504507205
870,2461,10045,10045,#tretyakovstyle #spb #sunset #morning #goldenhour #beautiful #sun #sky #bridge #river #photooftheday #photo #photographer,,,0,1501339656
871,2460,10045,10045,#tretyakovstyle #spb #photooftheday #photographer #portrait #beautiful #bw #girl #model,,,0,1501240211
872,2459,10045,10045,#tretyakovstyle #spb #nature #children #bw #summer #photographer #photooftheday,,,0,1500816684
873,2457,10045,10045,#tretyakovstyle #spb #sky #clouds #beautiful #sun #summer #sunset #light #color #nature #vsco #vscocam #photography,,,0,1500196018
874,2456,10045,10045,#tretyakovstyle #spb #vsco #vscocam #vscorussia #photooftheday #sunset #summer #sky #sun #clouds #beautiful,,,0,1499544121
875,2455,10045,10045,#tretyakovstyle #spb #landscape #city #view #building #vsco #vscocam #vscogood,,,0,1498669649
876,2454,10045,10045,#tretyakovstyle #spb #light #jewellery #photographer #photo #job #photooftheday,,,1,1497972613
877,2452,10045,10045,#tretyakovstyle #vsco #vscocam #vscogood #vscorussia #sun #sunset #job #chill #weekend,,,0,1496603418
878,2450,10045,10045,"""Ticket to ride...""
#tretyakovstyle #spb #schwinn #vsco #vscocam #vscorussia #photo #photooftheday #bike #cool #forest #sun #sunset #summer #outdoor",,,0,1495218174
879,2449,10045,10045,#tretyakovstyle #spb #portrait #photo #photography #photographer #photooftheday #boy #bw #smile #vsco #vscocam #vscogood #vscorussia,,,0,1494870257
880,2448,10045,10045,#tretyakovstyle #spb #portrait #vsco #vscocam #vscorussia #model #modeling #summer #sun #sunset #beautiful #beauty #nature #couples #men #mensfashion #women #photo #photography #photographer #streetstyle #streetfashion,,,0,1494433640
881,2445,10045,10045,,,,1,1492722830
882,2437,10045,10045,"#история_снимка #tretyakovstyle
В силу своей любви к космосу я неоднократно занимался астрофотографией, однако, зимний сезон никак открыть не удавалось. Но вот этот момент наступил и одним холодным вечером камера, штатив и достаточно ясная погода встретились в одном месте. К сожалению, с учётом низкой температуры отснять в итоге удалось не так много, ведь на каждый кадр уходит намного больше времени, чем при простой съёмке в солнечный день (выдержка длинная как декабрьские ночи, чувствительность добирается до четырёхзначных значений, а батарейка слёзно просит вернуть её обратно домой, в тепло). Но как и в любом деле, при определённом количестве часов тренировки, некоторые вещи начинаешь делать автоматически: по шкале экспонометра глазами носишься на второй космической и фокус чувствуешь, как Олег Попов. К тому же, я из того процента людей, которые предпочитаю делать подольше, но наверняка. Вот и получается, что кадров не так много, но зато, практически каждый ракурс получается сразу, без кучи дублей и бесконечного размахивания ножом-кропом в редакторе.
Именно этот жанр съёмки я расцениваю как ""съёма для отдыха головы и приведения мыслей в порядок"". Очень вдумчивое действие. Стоять в кромешной темноте, наблюдая в видоискателе темноту и выкручивая фокус в бесконечность... в прямом и переносном смысле. Именно этот жанр позволяет увидеть то, что не видит обычный глаз. И это не просмотр научно-популярных фильмов и снимков космоса, сидя на диване... здесь именно сам человек является первооткрывателем и проявителем бесконечного неба!",,,1,1488200974
883,2434,10045,10045,#vsco #vscocam #vscogood #vscorussia #photo #photooftheday #portrait #face #men #city #streetstyle #spb #tretyakovstyle,,,0,1487602262
884,2433,10045,10045,,,,0,1486447303
885,2430,10045,10045,Back 2 The Roots = 2007,,,0,1485780425
886,2427,10045,10045,"PHOTO & TEXT [id10045|Danya Tretyakov] ""No Man's Place"" JORDAN

""Только отсутствие людей может напомнить об одиночестве, только отсутствие звуков заставить прислушаться к тишине. В этом состоянии глаз начинает видеть острее и ценность каждой мысли и идеи увеличивается в разы. Это как отдых для тела после тяжёлой работы, он необходим. Отдых взгляда, отдых слуха, отдых мира... внешнего и внутреннего.""",,,0,1484917893
887,2425,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #sunlight #forest #model #beauty #nice #cool #sunset #sun #summer #sky #spb #tretyakovstyle,,,0,1484663283
888,2424,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #men #beauty #nice #cool #spb #tretyakovstyle,,,0,1484571510
889,2423,10045,10045,#vsco #vscocam #vscorussia #photooftheday #photo #photography #photographer #car #nght #parking #light #cool #nice #street #streetstyle #spb #tretyakovstyle,,,0,1484035696
890,2422,10045,10045,#vsco #vscocam #vscorussia #photooftheday #nature #berries #forest #grass #trees #beautiful #photo #trip #photography #photographer #sunset #sun #green #tretyakovstyle,,,0,1483879054
891,2421,10045,10045,#vsco #vscocam #photooftheday #photo #photography #sun #island #farmhouse #stone #sky #beautiful #beauty #trip #explore #nature #tretyakovstyle,,,0,1483209134
892,2419,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #wild #trip #beautiful #model #men #beauty #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,1,1482429485
893,2417,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #bw #beautiful #men #boy #beauty #nice #cool #sunset #sun #spb #tretyakovstyle,,,0,1481895813
894,2416,10045,10045,Self vs Self #vsco #vscocam #photooftheday #bw #portrait #photo #photographer #cool #nice #sun #light #spb #tretyakovstyle,,,0,1481809069
895,2415,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #beauty #nice #cool #sunset #summer #sky #spb #tretyakovstyle,,,0,1481453196
896,2414,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #eyes #sun #sky #spb #tretyakovstyle,,,0,1481028416
897,2413,10045,10045,#vsco #vscocam #vscorussia  #bird #beautiful #nature #sun #sunset #nice #cool #jordan #trip #tretyakovstyle,,,0,1480352518
898,2410,10045,10045,,,,0,1479372768
899,2409,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #frien #portrait #bw #sunset #sun #spb #tretyakovstyle,,,0,1479208655
900,2408,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #beauty #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1478690986
901,2407,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #friend #beauty #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1477313215
902,2405,10045,10045,,,,0,1474117603
903,2399,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #landscape #nature #natural #wild #forest #travel #traveling #men #portrait #spb #tretyakovstyle,,,0,1472845265
904,2398,10045,10045,,,,0,1472148882
905,2396,10045,10045,"21 August 2016
Nikon D7000, Vivitar 75-205 mm, 5.6, 1/100, ISO 100.

#moon #photooftheday #photo #cosmos #space #night #sky #beautiful #cool #nice #tretyakovstyle",,,1,1471766997
906,2395,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #girl  #portrait #street #couple #love #sunset #sun #sky #bw #spb #tretyakovstyle,,,0,1471504588
907,2394,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #beauty #nice #cool #sunset #sun #sky #spb #street #streetstyle #portrait #tretyakovstyle,,,0,1471439509
908,2393,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #beauty #nice #cool #sunset #sun #bw #street #streetstyle #portrait #spb #tretyakovstyle,,,0,1471193532
909,2392,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #portrait #beautiful #model #girl #woman #beauty #nice #cool #sunset #sun #sky #spb #street #streetstyle #outdoors #tretyakovstyle,,,0,1470899487
910,2390,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #sunset #sun #sky #spb #street #streetstyle #bw #tretyakovstyle,,,0,1470813641
911,2388,10045,10045,,,,2,1470770609
912,2387,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #street #streetstyle #night #spb #tretyakovstyle,,,0,1470296652
913,2386,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #beauty #nice #cool #street #streetstyle #tretyakovstyle,,,0,1470207864
914,2385,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #street #streetphoto #bw #sun #sky #spb #tretyakovstyle,,,0,1470122058
915,2384,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #street #body #bw #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1470037959
916,2383,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #street #bw #sunset #sun #sky #spb #tretyakovstyle,,,0,1469801611
917,2382,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #portrait #beautiful #model #girl #woman #beauty #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1469086598
918,2381,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #portrait #street #streetstyle #sunset #sun #sky #spb #tretyakovstyle,,,0,1468997866
919,2380,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #landscape #city #clouds #building #natural #wild #travel #trip #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1468907704
920,2378,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #bw #beauty #river #nice #cool #sunset #sun #sky #friends #doubleexposure #tretyakovstyle,,,0,1467989723
921,2374,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman outdoor #beauty #park #green #sunset #sun #sky #spb #tretyakovstyle,,,0,1467660780
922,2373,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #art #travel #trip #nice #cool #hot #sunset #sun #sky #spb #forest #trees #building #city #street #streetphoto #tretyakovstyle,,,0,1467479620
923,2372,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #men #boy #beauty #nice #cool #sunset #sun #sky #spb #kupchino #streetstyle #tretyakovstyle,,,0,1467360024
924,2370,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #model #girl #woman #nature #sweet #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1467300621
925,2369,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #landscape #nature #natural #wild #travel #trip #nice #cool #sunset #sun #sky #spb #tretyakovstyle,,,0,1467272461
926,2367,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #portrait #model #men #boy #beauty #nice #cool #sunset #sun #spb #tretyakovstyle,,,0,1467184765
927,2366,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #art #travel #trip #jordan #nice #cool #hot #sunset #sun #sky #spb #architecture #building #urban #city #street #streetphoto #tretyakovstyle,,,0,1467040486
928,2364,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #nature #natural #architecture #building #travel #trip #nice #cool #sunset #sun #sky #spb #tretyakovstyle @ Казанский кафедральный собор,,,0,1466873501
929,2363,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #sand #atchitect #sunset #sun #jordan #palace #night #moon #sky #tretyakovstyle,,,0,1466745805
930,2362,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #atchitect #palace  #jordan #bw #tretyakovstyle,,,0,1466666487
931,2361,10045,10045,"#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #river #gulf #sunset #sun #men #portrait #face #eyes #tretyakovstyle @ Saint Petersburg, Russia",,,0,1466612545
932,2359,10045,10045,"#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #river #forest #sunset #sun #women #model #spb #tretyakovstyle @ Saint Petersburg, Russia",,,0,1466523362
933,2356,10045,10045,"#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #atchitect #building  #city #sunset #sun #men #model #spb #tretyakovstyle @ Saint Petersburg, Russia",,,0,1466408832
934,2354,10045,10045,,,,0,1466060619
935,2353,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #bw #geometry #sun #building #glass #stone #sky #clouds #spb #tretyakovstyle @ Saint Petersburg Hotel,,,3,1465998148
936,2352,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #architect #red #chair #meeting #form #geometry #tretyakovstyle @ Saint Petersburg Hotel,,,0,1465903025
937,2351,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #river  #sunset #sun #forest #spb #tretyakovstyle,,,0,1464972213
938,2350,10045,10045,"""Everyone sees the world in one's own way.""

#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #field #sunset #sun #mist #men #model #spb #tretyakovstyle",,,0,1464759822
939,2349,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #river #atchitect #sunset #sun #men #model #spb #tretyakovstyle,,,0,1464623016
940,2348,10045,10045,"#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #river #atchitect #sunset #sun #spb #tretyakovstyle @ Saint Petersburg, Russia",,,0,1464531973
941,2347,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #grass #field #sunset #sun #spb #tretyakovstyle,,,0,1464368108
942,2346,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #sunset #sun #boat #gulf #spb #tretyakovstyle,,,0,1464276398
943,2345,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #travel #nice #cool #sunset #sun #fly #spb #tretyakovstyle,,,0,1464164379
944,2344,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #portrait #men #sunset #sun #river #bridge #architect #nice #cool #spb #tretyakovstyle,,,0,1464104499
945,2343,10045,10045,"""All art is an imitation of nature""
#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #portrait #men #beautiful #forest #trees #landscape #nice #cool #spb #tretyakovstyle",,,0,1463987378
946,2342,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #river #sunset #sun #nice #cool #city #spb #tretyakovstyle,,,0,1463728073
947,2341,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #nice #sun #cool #spb #men #tretyakovstyle,,,0,1463676664
948,2340,10045,10045,"“Nobody can go back and start a new beginning, but anyone can start today and make a new ending.” #vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #nature #field #grass #model #men #nice #cool #spb #tretyakovstyle",,,0,1463586222
949,2339,10045,10045,,,,0,1463562232
950,2338,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #portrait #men #bw #nice #cool #spb #tretyakovstyle,,,0,1463498871
951,2335,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #nice #cool #sun #sunset #square #sky #spb #tretyakovstyle,,,2,1463470030
952,2334,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #love #couple #bridge #nice #cool #spb #tretyakovstyle,,,0,1463420923
953,2333,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #bridge #river #sunset #sun #spring #nice #cool #spb #tretyakovstyle,,,0,1463244677
954,2331,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #nice #cool #spb #sunset #sun # sky #tretyakovstyle,,,0,1463132295
955,2329,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #model #portrait #photographer #beautiful #architect #nice #cool #spb #tretyakovstyle,,,0,1463067813
956,2328,10045,10045,Всегда был согласен с петербургскими стенами!,,,0,1463040691
957,2327,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #architect #nice #cool #spb #architecture #bw #column #tretyakovstyle @ Казанский кафедральный собор,,,0,1463036027
958,2326,10045,10045,#vscocam #vsco #vscorussia #vscogood #photooftheday #photography #photo #photographer #beautiful #nature #nice #cool #sunset #grass #spb #palace #castle #tretyakovstyle,,,0,1462950792
